"3";"128419883";"1";"46.0";"27689641";"8949227";"5410";"8622";"2021-05-10 09:28:33";"2021-05-10 09:28:34";"1";"";"";"2021100501029763";"21";"35100";"0";"1";"2021-05-10"
"3";"128419885";"2";"11.0";"27689641";"8949227";"5410";"8622";"2021-05-10 09:28:34";"1900-01-01 00:00:00";"1";"";"";"2021100501029763";"21";"35100";"0";"1";"2021-05-10"
"3";"-128419866";"34";"1.0";"27689642";"0";"3810";"8622";"2021-05-10 05:24:36";"2021-05-10 10:28:34";"1";"";"";"0";"13";"50000";"0";"1";"2021-05-10"
"3";"128419886";"1";"46.0";"27689642";"8949228";"3810";"8622";"2021-05-10 10:28:34";"2021-05-10 10:28:36";"1";"";"";"2021100501029764";"13";"50000";"0";"1";"2021-05-10"
"3";"128419890";"2";"91.0";"27689642";"8949228";"3810";"8622";"2021-05-10 10:28:36";"2021-05-10 11:21:40";"1";"";"";"2021100501029764";"13";"50000";"0";"1";"2021-05-10"
"3";"128422929";"5";"91.0";"27689642";"8949228";"3810";"313";"2021-05-10 11:21:40";"2021-05-10 11:21:45";"1";"";"";"2021100501029764";"13";"50000";"0";"1";"2021-05-10"
"3";"128422929";"5";"91.0";"27689642";"8949228";"3810";"313";"2021-05-10 11:21:40";"2021-05-10 11:21:45";"1";"";"";"2021100501029764";"13";"50000";"0";"1";"2021-05-10"
"3";"128422929";"5";"91.0";"27689642";"8949228";"3810";"313";"2021-05-10 11:21:40";"2021-05-10 11:21:45";"1";"";"";"2021100501029764";"13";"50000";"0";"1";"2021-05-10"
"3";"128422931";"2";"76.0";"27689642";"8949228";"3810";"313";"2021-05-10 11:21:45";"2021-05-10 11:21:48";"1";"";"";"2021100501029764";"13";"50000";"0";"1";"2021-05-10"
"3";"128422931";"2";"76.0";"27689642";"8949228";"3810";"313";"2021-05-10 11:21:45";"2021-05-10 11:21:48";"1";"";"";"2021100501029764";"13";"50000";"0";"1";"2021-05-10"
"3";"128422936";"2";"95.0";"27689642";"8949228";"3810";"313";"2021-05-10 11:21:48";"2021-05-10 11:21:53";"1";"";"";"2021100501029764";"13";"50000";"0";"1";"2021-05-10"
"3";"128422936";"2";"95.0";"27689642";"8949228";"3810";"313";"2021-05-10 11:21:48";"2021-05-10 11:21:53";"1";"";"";"2021100501029764";"13";"50000";"0";"1";"2021-05-10"
"3";"128422936";"2";"95.0";"27689642";"8949228";"3810";"313";"2021-05-10 11:21:48";"2021-05-10 11:21:53";"1";"";"";"2021100501029764";"13";"50000";"0";"1";"2021-05-10"
"3";"128422941";"2";"125.0";"27689642";"8949228";"3810";"313";"2021-05-10 11:21:53";"2021-05-10 11:24:06";"1";"";"";"2021100501029764";"13";"50000";"0";"1";"2021-05-10"
"3";"128422941";"2";"125.0";"27689642";"8949228";"3810";"313";"2021-05-10 11:21:53";"2021-05-10 11:24:06";"1";"";"";"2021100501029764";"13";"50000";"0";"1";"2021-05-10"
"3";"128423042";"7";"19.0";"27689642";"8949228";"3810";"313";"2021-05-10 11:24:06";"1900-01-01 00:00:00";"1";"";"";"2021100501029764";"13";"50000";"0";"1";"2021-05-10"
"3";"-128419871";"34";"1.0";"27689643";"0";"2207";"8622";"2021-05-10 05:22:39";"2021-05-10 09:28:37";"1";"";"";"0";"14";"30200";"0";"1";"2021-05-10"
"3";"128419891";"1";"46.0";"27689643";"8949229";"2207";"8622";"2021-05-10 09:28:37";"2021-05-10 09:28:38";"1";"";"";"2021100501029765";"14";"30200";"0";"1";"2021-05-10"
"3";"128419893";"2";"92.0";"27689643";"8949229";"2207";"8622";"2021-05-10 09:28:38";"1900-01-01 00:00:00";"1";"";"";"2021100501029765";"14";"30200";"0";"1";"2021-05-10"
"3";"-128419875";"34";"1.0";"27689644";"0";"7804";"8622";"2021-05-10 05:23:46";"2021-05-10 05:28:39";"1";"";"";"0";"13";"51000";"0";"1";"2021-05-10"
"3";"128419895";"1";"46.0";"27689644";"8949230";"7804";"8622";"2021-05-10 05:28:39";"2021-05-10 05:28:41";"1";"";"";"2021100501029766";"13";"51000";"0";"1";"2021-05-10"
"3";"128419897";"2";"91.0";"27689644";"8949230";"7804";"8622";"2021-05-10 05:28:41";"1900-01-01 00:00:00";"1";"";"";"2021100501029766";"13";"51000";"0";"1";"2021-05-10"
"3";"-128419879";"34";"1.0";"27689645";"0";"2540";"8622";"2021-05-10 05:23:01";"2021-05-10 12:28:42";"1";"";"";"0";"21";"35100";"0";"1";"2021-05-10"
"3";"-128419879";"34";"1.0";"27689645";"0";"2540";"8622";"2021-05-10 05:23:01";"2021-05-10 12:28:42";"1";"";"";"0";"21";"35100";"0";"1";"2021-05-10"
"3";"-128419879";"34";"1.0";"27689645";"0";"2540";"8622";"2021-05-10 05:23:01";"2021-05-10 12:28:42";"1";"";"";"0";"21";"35100";"0";"1";"2021-05-10"
"3";"128419899";"1";"46.0";"27689645";"8949231";"2540";"8622";"2021-05-10 12:28:42";"2021-05-10 12:28:43";"1";"";"";"2021100501029767";"21";"35100";"0";"1";"2021-05-10"
"3";"128419899";"1";"46.0";"27689645";"8949231";"2540";"8622";"2021-05-10 12:28:42";"2021-05-10 12:28:43";"1";"";"";"2021100501029767";"21";"35100";"0";"1";"2021-05-10"
"3";"128419899";"1";"46.0";"27689645";"8949231";"2540";"8622";"2021-05-10 12:28:42";"2021-05-10 12:28:43";"1";"";"";"2021100501029767";"21";"35100";"0";"1";"2021-05-10"
"3";"128419900";"2";"11.0";"27689645";"8949231";"2540";"8622";"2021-05-10 12:28:43";"1900-01-01 00:00:00";"1";"";"";"2021100501029767";"21";"35100";"0";"1";"2021-05-10"
"3";"-128419882";"34";"1.0";"27689646";"0";"1900";"8622";"2021-05-10 05:23:44";"2021-05-10 09:28:44";"1";"";"";"0";"13";"30200";"0";"1";"2021-05-10"
"3";"128419902";"1";"46.0";"27689646";"8949232";"1900";"8622";"2021-05-10 09:28:44";"2021-05-10 09:28:45";"1";"";"";"2021100501029768";"13";"30200";"0";"1";"2021-05-10"
"3";"128419904";"2";"91.0";"27689646";"8949232";"1900";"8622";"2021-05-10 09:28:45";"1900-01-01 00:00:00";"1";"";"";"2021100501029768";"13";"30200";"0";"1";"2021-05-10"
"3";"-128419885";"34";"1.0";"27689647";"0";"2208";"8622";"2021-05-10 05:25:04";"2021-05-10 09:28:46";"1";"";"";"0";"13";"30100";"0";"1";"2021-05-10"
"3";"128419905";"1";"46.0";"27689647";"8949233";"2208";"8622";"2021-05-10 09:28:46";"2021-05-10 09:28:47";"1";"";"";"2021100501029769";"13";"30100";"0";"1";"2021-05-10"
"3";"128419906";"2";"91.0";"27689647";"8949233";"2208";"8622";"2021-05-10 09:28:47";"1900-01-01 00:00:00";"1";"";"";"2021100501029769";"13";"30100";"0";"1";"2021-05-10"
"3";"-128419887";"34";"1.0";"27689648";"0";"2543";"8622";"2021-05-10 05:24:29";"2021-05-10 12:28:48";"1";"";"";"0";"14";"51000";"0";"1";"2021-05-10"
"3";"128419907";"1";"46.0";"27689648";"8949234";"2543";"8622";"2021-05-10 12:28:48";"2021-05-10 12:28:49";"1";"";"";"2021100501029770";"14";"51000";"0";"1";"2021-05-10"
"3";"128419909";"2";"92.0";"27689648";"8949234";"2543";"8622";"2021-05-10 12:28:49";"1900-01-01 00:00:00";"1";"";"";"2021100501029770";"14";"51000";"0";"1";"2021-05-10"
"3";"-128419890";"34";"1.0";"27689649";"0";"3814";"8622";"2021-05-10 05:25:00";"2021-05-10 10:28:50";"1";"";"";"0";"13";"35100";"0";"1";"2021-05-10"
"3";"128419910";"1";"46.0";"27689649";"8949235";"3814";"8622";"2021-05-10 10:28:50";"2021-05-10 10:28:52";"1";"";"";"2021100501029771";"13";"35100";"0";"1";"2021-05-10"
"3";"128419912";"2";"91.0";"27689649";"8949235";"3814";"8622";"2021-05-10 10:28:52";"1900-01-01 00:00:00";"1";"";"";"2021100501029771";"13";"35100";"0";"1";"2021-05-10"
"3";"-128419894";"34";"1.0";"27689650";"0";"7230";"8622";"2021-05-10 05:23:32";"2021-05-10 07:28:52";"1";"";"";"0";"13";"50000";"0";"1";"2021-05-10"
"3";"128419914";"1";"46.0";"27689650";"8949236";"7230";"8622";"2021-05-10 07:28:52";"2021-05-10 07:28:54";"1";"";"";"2021100501029772";"13";"50000";"0";"1";"2021-05-10"
"3";"128419915";"2";"91.0";"27689650";"8949236";"7230";"8622";"2021-05-10 07:28:54";"1900-01-01 00:00:00";"1";"";"";"2021100501029772";"13";"50000";"0";"1";"2021-05-10"
"3";"-128419933";"34";"1.0";"27689745";"0";"2201";"8622";"2021-05-10 05:22:04";"2021-05-10 09:30:00";"1";"";"";"0";"7";"35100";"0";"2";"2021-05-10"
"3";"128419953";"1";"46.0";"27689745";"8949331";"2201";"8622";"2021-05-10 09:30:00";"2021-05-10 09:30:01";"1";"";"";"2021100502029867";"7";"35100";"0";"2";"2021-05-10"
"3";"128419954";"2";"10.0";"27689745";"8949331";"2201";"8622";"2021-05-10 09:30:01";"1900-01-01 00:00:00";"1";"";"";"2021100502029867";"7";"35100";"0";"2";"2021-05-10"
"3";"-128419936";"34";"1.0";"27689767";"0";"3808";"8622";"2021-05-10 05:26:26";"2021-05-10 10:30:08";"1";"";"";"0";"68";"35100";"0";"2";"2021-05-10"
"3";"128419956";"1";"46.0";"27689767";"8949353";"3808";"8622";"2021-05-10 10:30:08";"2021-05-10 10:30:08";"1";"";"";"2021100502029889";"68";"35100";"0";"2";"2021-05-10"
"3";"128419958";"2";"10.0";"27689767";"8949353";"3808";"8622";"2021-05-10 10:30:08";"1900-01-01 00:00:00";"1";"";"";"2021100502029889";"68";"35100";"0";"2";"2021-05-10"
"3";"-128420017";"34";"1.0";"27689923";"0";"2208";"8622";"2021-05-10 05:25:53";"2021-05-10 09:31:40";"1";"";"";"0";"13";"35100";"0";"1";"2021-05-10"
"3";"128420037";"1";"46.0";"27689923";"8949509";"2208";"8622";"2021-05-10 09:31:40";"2021-05-10 09:31:42";"1";"";"";"2021100501030045";"13";"35100";"0";"1";"2021-05-10"
"3";"128420042";"2";"91.0";"27689923";"8949509";"2208";"8622";"2021-05-10 09:31:42";"1900-01-01 00:00:00";"1";"";"";"2021100501030045";"13";"35100";"0";"1";"2021-05-10"
"3";"-128420027";"34";"1.0";"27689924";"0";"2452";"8622";"2021-05-10 05:25:45";"2021-05-10 09:31:43";"1";"";"";"0";"21";"35100";"0";"1";"2021-05-10"
"3";"-128420027";"34";"1.0";"27689924";"0";"2452";"8622";"2021-05-10 05:25:45";"2021-05-10 09:31:43";"1";"";"";"0";"21";"35100";"0";"1";"2021-05-10"
"3";"-128420027";"34";"1.0";"27689924";"0";"2452";"8622";"2021-05-10 05:25:45";"2021-05-10 09:31:43";"1";"";"";"0";"21";"35100";"0";"1";"2021-05-10"
"3";"128420047";"1";"46.0";"27689924";"8949510";"2452";"8622";"2021-05-10 09:31:43";"2021-05-10 09:31:44";"1";"";"";"2021100501030046";"21";"35100";"0";"1";"2021-05-10"
"3";"128420047";"1";"46.0";"27689924";"8949510";"2452";"8622";"2021-05-10 09:31:43";"2021-05-10 09:31:44";"1";"";"";"2021100501030046";"21";"35100";"0";"1";"2021-05-10"
"3";"128420047";"1";"46.0";"27689924";"8949510";"2452";"8622";"2021-05-10 09:31:43";"2021-05-10 09:31:44";"1";"";"";"2021100501030046";"21";"35100";"0";"1";"2021-05-10"
"3";"128420049";"2";"11.0";"27689924";"8949510";"2452";"8622";"2021-05-10 09:31:44";"1900-01-01 00:00:00";"1";"";"";"2021100501030046";"21";"35100";"0";"1";"2021-05-10"
"3";"-128420032";"34";"1.0";"27689925";"0";"2311";"8622";"2021-05-10 05:28:21";"2021-05-10 05:31:46";"1";"";"";"0";"21";"35100";"0";"1";"2021-05-10"
"3";"-128420032";"34";"1.0";"27689925";"0";"2311";"8622";"2021-05-10 05:28:21";"2021-05-10 05:31:46";"1";"";"";"0";"21";"35100";"0";"1";"2021-05-10"
"3";"-128420032";"34";"1.0";"27689925";"0";"2311";"8622";"2021-05-10 05:28:21";"2021-05-10 05:31:46";"1";"";"";"0";"21";"35100";"0";"1";"2021-05-10"
"3";"128420052";"1";"46.0";"27689925";"8949511";"2311";"8622";"2021-05-10 05:31:46";"2021-05-10 05:31:47";"1";"";"";"2021100501030047";"21";"35100";"0";"1";"2021-05-10"
"3";"128420052";"1";"46.0";"27689925";"8949511";"2311";"8622";"2021-05-10 05:31:46";"2021-05-10 05:31:47";"1";"";"";"2021100501030047";"21";"35100";"0";"1";"2021-05-10"
"3";"128420052";"1";"46.0";"27689925";"8949511";"2311";"8622";"2021-05-10 05:31:46";"2021-05-10 05:31:47";"1";"";"";"2021100501030047";"21";"35100";"0";"1";"2021-05-10"
"3";"128420053";"2";"11.0";"27689925";"8949511";"2311";"8622";"2021-05-10 05:31:47";"1900-01-01 00:00:00";"1";"";"";"2021100501030047";"21";"35100";"0";"1";"2021-05-10"
"3";"-128420038";"34";"1.0";"27689926";"0";"7448";"8622";"2021-05-10 05:27:41";"2021-05-10 07:31:49";"1";"";"";"0";"13";"35100";"0";"1";"2021-05-10"
"3";"128420058";"1";"46.0";"27689926";"8949512";"7448";"8622";"2021-05-10 07:31:49";"2021-05-10 07:31:51";"1";"";"";"2021100501030048";"13";"35100";"0";"1";"2021-05-10"
"3";"128420062";"2";"91.0";"27689926";"8949512";"7448";"8622";"2021-05-10 07:31:51";"1900-01-01 00:00:00";"1";"";"";"2021100501030048";"13";"35100";"0";"1";"2021-05-10"
"3";"-128420211";"34";"1.0";"27690197";"0";"4501";"8622";"2021-05-10 05:30:05";"2021-05-10 07:34:35";"1";"";"";"0";"21";"35100";"0";"1";"2021-05-10"
"3";"-128420211";"34";"1.0";"27690197";"0";"4501";"8622";"2021-05-10 05:30:05";"2021-05-10 07:34:35";"1";"";"";"0";"21";"35100";"0";"1";"2021-05-10"
"3";"-128420211";"34";"1.0";"27690197";"0";"4501";"8622";"2021-05-10 05:30:05";"2021-05-10 07:34:35";"1";"";"";"0";"21";"35100";"0";"1";"2021-05-10"
"3";"128420231";"1";"46.0";"27690197";"8949783";"4501";"8622";"2021-05-10 07:34:35";"2021-05-10 07:34:35";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128420231";"1";"46.0";"27690197";"8949783";"4501";"8622";"2021-05-10 07:34:35";"2021-05-10 07:34:35";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128420231";"1";"46.0";"27690197";"8949783";"4501";"8622";"2021-05-10 07:34:35";"2021-05-10 07:34:35";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128420233";"2";"11.0";"27690197";"8949783";"4501";"8622";"2021-05-10 07:34:35";"2021-05-10 09:46:13";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430289";"5";"11.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:46:13";"2021-05-10 09:46:20";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430289";"5";"11.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:46:13";"2021-05-10 09:46:20";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430289";"5";"11.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:46:13";"2021-05-10 09:46:20";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430301";"2";"52.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:46:20";"2021-05-10 09:46:25";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430301";"2";"52.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:46:20";"2021-05-10 09:46:25";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430301";"2";"52.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:46:20";"2021-05-10 09:46:25";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430308";"2";"74.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:46:25";"2021-05-10 09:47:15";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430308";"2";"74.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:46:25";"2021-05-10 09:47:15";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430308";"2";"74.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:46:25";"2021-05-10 09:47:15";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430371";"2";"4.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:15";"2021-05-10 09:47:19";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430371";"2";"4.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:15";"2021-05-10 09:47:19";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430379";"2";"27.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:19";"2021-05-10 09:47:22";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430379";"2";"27.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:19";"2021-05-10 09:47:22";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430386";"47";"27.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:22";"2021-05-10 09:47:22";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430387";"2";"3.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:22";"2021-05-10 09:47:27";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430387";"2";"3.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:22";"2021-05-10 09:47:27";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430387";"2";"3.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:22";"2021-05-10 09:47:27";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430402";"2";"73.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:27";"2021-05-10 09:47:31";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430402";"2";"73.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:27";"2021-05-10 09:47:31";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430402";"2";"73.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:27";"2021-05-10 09:47:31";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430411";"2";"39.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:31";"2021-05-10 09:47:37";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430411";"2";"39.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:31";"2021-05-10 09:47:37";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430411";"2";"39.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:31";"2021-05-10 09:47:37";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430421";"2";"94.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:37";"2021-05-10 09:47:41";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430421";"2";"94.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:37";"2021-05-10 09:47:41";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430421";"2";"94.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:37";"2021-05-10 09:47:41";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430436";"2";"118.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:41";"2021-05-10 09:48:04";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430436";"2";"118.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:41";"2021-05-10 09:48:04";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430436";"2";"118.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:41";"2021-05-10 09:48:04";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430436";"2";"118.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:41";"2021-05-10 09:48:04";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430436";"2";"118.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:41";"2021-05-10 09:48:04";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430436";"2";"118.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:41";"2021-05-10 09:48:04";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430436";"2";"118.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:41";"2021-05-10 09:48:04";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430436";"2";"118.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:41";"2021-05-10 09:48:04";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430436";"2";"118.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:41";"2021-05-10 09:48:04";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430436";"2";"118.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:41";"2021-05-10 09:48:04";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430436";"2";"118.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:41";"2021-05-10 09:48:04";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430436";"2";"118.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:41";"2021-05-10 09:48:04";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430436";"2";"118.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:41";"2021-05-10 09:48:04";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430436";"2";"118.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:47:41";"2021-05-10 09:48:04";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
"3";"128430491";"47";"118.0";"27690197";"8949783";"4501";"5049";"2021-05-10 09:48:04";"2021-05-10 09:48:27";"1";"";"";"2021100501030319";"21";"35100";"0";"1";"2021-05-10"
